year,species_code,length,males,females,unsexed,total
2004,10112,370,227557.7789487916,48494.544207528525,0,276052.3231563201
2004,10112,380,144377.9488667036,68430.76067327066,0,212808.70953997428
2004,10112,390,111579.66394913307,59682.971875137984,0,171262.63582427107
2004,10112,400,91830.69967488822,64258.98944867266,0,156089.68912356088
2004,10112,410,157628.01997846618,47082.98113806509,0,204711.00111653126
2004,10112,420,229192.9296122672,54695.511225441376,0,283888.4408377086
2004,10112,430,196275.7186132703,68905.74729322568,0,265181.465906496
2004,10112,440,229474.77426250483,92790.24744048124,0,322265.02170298604
2004,10112,450,216796.85318849506,92389.194256356,0,309186.0474448511
2004,10112,460,270346.5403801619,74683.32486944422,0,345029.86524960614
2004,10112,470,224496.84242949475,83307.6422873973,0,307804.48471689207
2004,10112,480,371992.5360996699,72755.96200482851,0,444748.49810449843
2004,10112,490,362889.3867289143,102740.39833372518,0,465629.78506263945
2004,10112,500,351944.59336427413,99531.92833012242,0,451476.52169439656
2004,10112,510,403413.15478597,80000.34841103487,0,483413.5031970048
2004,10112,520,277822.3046055109,67623.15350803964,0,345445.45811355056
2004,10112,530,318049.2861480245,96881.58368378418,0,414930.86983180867
2004,10112,540,282669.38334435236,123881.55527422346,0,406550.93861857586
2004,10112,550,267434.2963860696,100452.25058656884,0,367886.54697263846
2004,10112,560,231155.33210229647,103306.30659655378,0,334461.63869885023
2004,10112,570,164312.6643771621,91287.41659192592,0,255600.080969088
2004,10112,580,101210.56388902267,68025.4938246926,0,169236.05771371527
2004,10112,590,81058.62208789491,77758.66369515886,0,158817.28578305375
2004,10112,600,87431.75536711238,76758.61503835574,0,164190.37040546813
2004,10112,610,27658.31020869907,73865.7770894552,0,101524.08729815426
2004,10112,620,26639.3130826628,64221.6411921347,0,90860.9542747975
2004,10112,630,6977.834076146199,65958.27787666362,0,72936.11195280982
2004,10112,640,7893.11947764065,92219.09715231508,0,100112.21662995573
2004,10112,650,3488.9170380730993,88042.95218756757,0,91531.86922564068
2004,10112,660,6170.68354712159,102121.14957697122,0,108291.83312409281
2004,10112,670,3838.060480921731,81141.5796359141,0,84979.64011683583
2004,10112,680,3085.341773560795,106370.15532521401,0,109455.49709877481
2004,10112,690,0,78699.55782094828,0,78699.55782094828
2004,10112,700,0,55909.901441853326,0,55909.901441853326
2004,10112,710,3085.341773560795,69831.78026164611,0,72917.1220352069
2004,10112,720,0,42756.97477636722,0,42756.97477636722
2004,10112,730,0,54095.60400131614,0,54095.60400131614
2004,10112,740,0,55198.368165448024,0,55198.368165448024
2004,10112,750,0,49824.563447377914,0,49824.563447377914
2004,10112,760,4582.688774385372,39836.7948319711,0,44419.48360635647
2004,10112,770,0,48946.19980965098,0,48946.19980965098
2004,10112,780,0,33082.92036908428,0,33082.92036908428
2004,10112,790,0,23327.200286950472,0,23327.200286950472
2004,10112,800,0,46950.53915843406,0,46950.53915843406
2004,10112,810,0,11633.070336834475,0,11633.070336834475
2004,10112,820,0,9486.290485527596,0,9486.290485527596
2004,10112,830,0,13122.897750583106,0,13122.897750583106
2004,10112,840,0,5942.780459350824,0,5942.780459350824
2004,10112,850,0,3219.3780335044275,0,3219.3780335044275
2004,10112,860,0,3110.81518522783,0,3110.81518522783
2004,10112,870,0,3721.1867966999425,0,3721.1867966999425
2004,10112,890,0,2943.4835821767088,0,2943.4835821767088
2004,10112,910,0,2834.1066080429064,0,2834.1066080429064
2004,10115,390,4433.299831921154,4290.360085894933,0,8723.659917816087
2004,10115,410,7704.051995399001,4290.360085894933,0,11994.412081293935
2004,10115,420,13156.959749737242,0,0,13156.959749737242
2004,10115,430,3974.773124732754,0,0,3974.773124732754
2004,10115,440,3371.0791212108848,0,0,3371.0791212108848
2004,10115,450,0,3048.3521107222423,0,3048.3521107222423
2004,10115,460,8918.870401875243,0,0,8918.870401875243
2004,10115,470,20931.100484785416,0,0,20931.100484785416
2004,10115,480,4290.360085894933,0,0,4290.360085894933
2004,10115,490,9068.259344339462,0,0,9068.259344339462
2004,10115,500,8211.807867214458,0,0,8211.807867214458
2004,10115,510,4290.360085894933,0,0,4290.360085894933
2004,10115,520,0,4591.927604070764,0,4591.927604070764
2004,10115,530,0,4485.570569954089,0,4485.570569954089
2004,10115,540,4433.299831921154,0,0,4433.299831921154
2004,10115,570,8436.091028204975,0,0,8436.091028204975
2004,10115,590,19068.283288985927,0,0,19068.283288985927
2004,10115,600,25038.0325063097,0,0,25038.0325063097
2004,10115,610,30531.83235274103,8971.141139908177,0,39502.9734926492
2004,10115,620,52023.184599516004,0,0,52023.184599516004
2004,10115,630,116733.7294042567,3966.9998006890464,0,120700.72920494575
2004,10115,640,211064.93242905283,10581.42008901684,0,221646.35251806965
2004,10115,650,236625.8261427925,7266.921987904809,0,243892.74813069732
2004,10115,660,391506.8547041182,11376.421756754542,0,402883.27646087273
2004,10115,670,435874.73105266545,2461.358669052335,0,438336.08972171776
2004,10115,680,371532.3969228389,8525.313704062399,0,380057.71062690124
2004,10115,690,413034.84832958464,5562.702835901441,0,418597.5511654861
2004,10115,700,323247.8740229472,4817.682393020816,0,328065.55641596805
2004,10115,710,201584.7684275899,9049.206219497919,0,210633.97464708783
2004,10115,720,198823.22678024793,4946.910657019139,0,203770.13743726708
2004,10115,730,103284.5784477345,18651.22332956407,0,121935.80177729858
2004,10115,740,78244.980114075,7343.784453906789,0,85588.7645679818
2004,10115,750,77932.80903960386,30240.769385997977,0,108173.57842560184
2004,10115,760,49073.651559584876,36049.94703659949,0,85123.59859618437
2004,10115,770,18035.78029488068,44256.889843214885,0,62292.670138095564
2004,10115,780,20445.839733825123,110957.93070718263,0,131403.77044100777
2004,10115,790,31078.018569697488,117830.85051274509,0,148908.86908244257
2004,10115,800,4831.396402712047,220085.68664719508,0,224917.08304990712
2004,10115,810,0,213075.95830394607,0,213075.95830394607
2004,10115,820,0,203278.24945103622,0,203278.24945103622
2004,10115,830,0,201987.3151058155,0,201987.3151058155
2004,10115,840,3282.7831794899016,227681.4755186106,0,230964.2586981005
2004,10115,850,4433.299831921154,268935.409710813,0,273368.70954273414
2004,10115,860,0,251040.30877663608,0,251040.30877663608
2004,10115,870,0,202883.41512601,0,202883.41512601
2004,10115,880,0,282465.33842502744,0,282465.33842502744
2004,10115,890,0,137293.45472704832,0,137293.45472704832
2004,10115,900,0,151551.6293713298,0,151551.6293713298
2004,10115,910,0,175101.68354851962,0,175101.68354851962
2004,10115,920,3282.7831794899016,127582.25548448948,0,130865.03866397939
2004,10115,930,3282.7831794899016,114234.23613410116,0,117517.01931359105
2004,10115,940,0,81700.21999181481,0,81700.21999181481
2004,10115,950,0,73662.83408542268,0,73662.83408542268
2004,10115,960,0,88373.65220964671,0,88373.65220964671
2004,10115,970,0,54243.22706280073,0,54243.22706280073
2004,10115,980,0,41658.108640743456,0,41658.108640743456
2004,10115,990,0,23780.589173372162,0,23780.589173372162
2004,10115,1000,0,21723.220790490246,0,21723.220790490246
2004,10115,1010,0,19425.72777859086,0,19425.72777859086
2004,10115,1020,0,17429.421698353104,0,17429.421698353104
2004,10115,1040,0,7875.566961312212,0,7875.566961312212
2004,10115,1070,0,4433.299831921154,0,4433.299831921154
2004,10115,1080,0,4433.299831921154,0,4433.299831921154
2004,10130,40,0,13071.190382724688,0,13071.190382724688
2004,10130,50,4003.4333376296,13508.234393082259,0,17511.66773071186
2004,10130,70,0,4455.060302585603,7684.326281969417,12139.38658455502
2004,10130,80,3410.7133224762056,0,18724.660139595777,22135.373462071984
2004,10130,90,0,0,8855.463909378102,8855.463909378102
2004,10130,100,0,9079.039502613059,22250.447570062734,31329.48707267579
2004,10130,110,12406.840898509192,26555.98785859246,12542.716109150617,51505.54486625227
2004,10130,120,27167.28840605118,74634.38446080136,3194.020617257768,104995.6934841103
2004,10130,130,18158.079005226118,35534.2693252264,6388.041234515536,60080.389564968056
2004,10130,140,18065.61489897473,30532.044970860494,0,48597.65986983523
2004,10130,150,46929.3256594156,111980.7484077751,25933.13897860632,184843.21304579702
2004,10130,160,91312.40552833251,194304.69224644074,60510.657616748074,346127.7553915213
2004,10130,170,144237.60706069577,233252.5254607842,77799.41693581895,455289.54945729894
2004,10130,180,179956.8467923512,196622.0727969189,66916.93171415805,443495.8513034281
2004,10130,190,111588.74820671756,182175.80888944952,18253.790805650402,312018.3479018175
2004,10130,200,152665.45837460132,114871.00322850003,33304.44456259582,300840.9061656972
2004,10130,210,171395.13796357112,167052.91195596708,11847.516708240428,350295.56662777864
2004,10130,220,132222.89060971446,162078.20553558943,17288.75931907088,311589.85546437476
2004,10130,230,151887.54297129906,207037.78076495018,11847.516708240428,370772.8404444897
2004,10130,240,351522.0240455856,376699.78683631995,0,728221.8108819056
2004,10130,250,460612.8150997506,338884.1255155873,0,799496.9406153379
2004,10130,260,671426.0905975347,321399.2852702641,0,992825.3758677987
2004,10130,270,759942.7364072144,635013.1374491187,0,1394955.873856333
2004,10130,280,904086.4649620912,691614.6826513632,0,1595701.1476134544
2004,10130,290,1107440.030406167,1255809.027845434,0,2363249.058251601
2004,10130,300,1445160.516736112,1211787.1256806538,0,2656947.642416766
2004,10130,310,1394572.9746283356,1974281.2539164855,0,3368854.228544821
2004,10130,320,1306343.304877782,1913691.849483414,0,3220035.154361196
2004,10130,330,1137266.7617537829,1940745.7907050636,0,3078012.5524588465
2004,10130,340,1341804.2044539412,1793787.5738699972,0,3135591.778323938
2004,10130,350,1044040.019034441,1896163.9660718974,0,2940203.9851063383
2004,10130,360,1055223.2906311725,2002517.2257768677,0,3057740.51640804
2004,10130,370,1124353.8911093532,1916787.183264995,0,3041141.0743743484
2004,10130,380,1021537.1599108742,1982621.3841808722,0,3004158.544091746
2004,10130,390,1039604.6176845365,1997420.934114706,0,3037025.5517992424
2004,10130,400,925667.9551096036,1735403.928506673,0,2661071.8836162766
2004,10130,410,621992.7781055381,1724586.799847415,0,2346579.577952953
2004,10130,420,433381.4268693015,1221861.4257414397,0,1655242.8526107413
2004,10130,430,305279.9655352132,1248005.2062780368,0,1553285.17181325
2004,10130,440,59527.92741621379,911436.1981284465,0,970964.1255446603
2004,10130,450,72574.98934981438,655764.0558943212,0,728339.0452441357
2004,10130,460,22154.355240833207,392603.99833983975,0,414758.353580673
2004,10130,470,22154.355240833207,234252.79386458758,0,256407.1491054208
2004,10130,480,11077.177620416604,61061.225664135185,0,72138.4032845518
2004,10130,490,0,27789.49078503174,0,27789.49078503174
2004,10130,500,0,21822.22031222812,0,21822.22031222812
2004,10130,510,11077.177620416604,0,0,11077.177620416604
2004,10130,520,0,5437.252347972452,0,5437.252347972452
2004,10261,230,0,4503.076842583984,0,4503.076842583984
2004,10261,260,2698.7259225874645,0,0,2698.7259225874645
2004,10261,270,0,4973.36993521892,0,4973.36993521892
2004,10261,280,13025.689321384034,0,0,13025.689321384034
2004,10261,290,6157.898901892392,19423.186648240742,0,25581.085550133135
2004,10261,300,14679.149505620235,32919.169062259716,0,47598.31856787995
2004,10261,310,17408.286013949757,71861.16878746945,0,89269.4548014192
2004,10261,320,20487.23546489595,108074.04114041172,0,128561.27660530768
2004,10261,330,10612.959204477995,104134.10829993497,0,114747.06750441296
2004,10261,340,27115.427459423277,97777.47919129513,0,124892.90665071842
2004,10261,350,18473.696705677175,75222.76391392207,0,93696.46061959924
2004,10261,360,3078.949450946196,91803.86804072141,0,94882.8174916676
2004,10261,370,6411.799397455514,75708.30565186667,0,82120.10504932218
2004,10261,380,3078.949450946196,59754.216311313416,0,62833.16576225961
2004,10261,390,0,55046.63849753996,0,55046.63849753996
2004,10261,400,3078.949450946196,35288.22699560666,0,38367.176446552854
2004,10261,410,0,19807.631014309587,0,19807.631014309587
2004,10261,420,0,17154.09950006133,0,17154.09950006133
2004,10261,430,0,9983.613160250838,0,9983.613160250838
2004,10261,440,0,9101.780113896213,0,9101.780113896213
2004,10261,450,0,13025.689321384034,0,13025.689321384034
2004,10261,570,0,2943.881212003821,0,2943.881212003821
2004,21720,360,3284.031213272044,0,0,3284.031213272044
2004,21720,400,2760.389308531136,0,0,2760.389308531136
2004,21720,440,3284.031213272044,3161.8626340413375,0,6445.893847313382
2004,21720,450,2760.389308531136,6445.893847313382,0,9206.283155844518
2004,21720,460,3088.7538013828143,5694.7628225044755,0,8783.516623887292
2004,21720,470,0,16033.492158381512,0,16033.492158381512
2004,21720,480,15443.600877970808,12212.123774132191,0,27655.724652103003
2004,21720,490,32443.02221559993,28052.755985379838,0,60495.77820097977
2004,21720,500,10846.30954072691,17304.38670823418,0,28150.69624896109
2004,21720,510,41147.721884135775,38117.35215445255,0,79265.07403858831
2004,21720,520,41082.79687978729,53839.39235991976,0,94922.18923970705
2004,21720,530,45774.39654193081,46946.259957477785,0,92720.6564994086
2004,21720,540,38774.72202223326,26234.09013475361,0,65008.812156986874
2004,21720,550,30866.40146784334,35432.698362598974,0,66299.09983044231
2004,21720,560,46791.75604492385,43892.731263211645,0,90684.48730813549
2004,21720,570,47618.51997443272,39419.58711905803,0,87038.10709349075
2004,21720,580,60415.353218883916,39651.05629015598,0,100066.4095090399
2004,21720,590,40348.17233562643,49217.868300805014,0,89566.04063643144
2004,21720,600,65610.27677129729,54812.79557569794,0,120423.07234699522
2004,21720,610,70084.14812833726,31651.391990492535,0,101735.54011882978
2004,21720,620,43794.99207656121,50596.547090832035,0,94391.53916739323
2004,21720,630,70085.51383109132,42423.958307943765,0,112509.47213903508
2004,21720,640,35026.01302959705,22622.25665063349,0,57648.26968023054
2004,21720,650,33275.42949534697,35103.27520675565,0,68378.70470210262
2004,21720,660,51975.53809526454,32873.11008033254,0,84848.64817559709
2004,21720,670,44561.25539217594,45014.0850703531,0,89575.34046252904
2004,21720,680,35896.5792835188,16443.604041725295,0,52340.183325244085
2004,21720,690,22608.804797383167,36889.790995808085,0,59498.595793191256
2004,21720,700,16676.5109996344,19369.14173679937,0,36045.65273643377
2004,21720,710,14177.194816745981,18174.96169036923,0,32352.156507115214
2004,21720,720,14714.79096030222,13594.737280121311,0,28309.52824042353
2004,21720,730,16750.43709392092,19713.092212969445,0,36463.52930689036
2004,21720,740,31867.978191250906,4315.944158071573,0,36183.92234932248
2004,21720,750,11166.88259031585,9431.669627754993,0,20598.552218070843
2004,21720,760,7767.296340415871,0,0,7767.296340415871
2004,21720,770,3144.543078301848,3219.3780335044275,0,6363.921111806276
2004,21720,780,2538.2364017701516,0,0,2538.2364017701516
2004,21720,790,0,2538.2364017701516,0,2538.2364017701516
2004,21720,800,3144.543078301848,0,0,3144.543078301848
2004,21720,810,4503.076842583984,0,0,4503.076842583984
2004,21720,820,7041.313244354136,0,0,7041.313244354136
2004,21720,830,3144.543078301848,4539.5197513065295,0,7684.062829608378
2004,21720,840,0,4644.114188479222,0,4644.114188479222
2004,21720,850,3144.543078301848,0,0,3144.543078301848
2004,21720,860,3144.543078301848,0,0,3144.543078301848
2004,21720,880,3144.543078301848,0,0,3144.543078301848
2004,21720,890,0,3144.543078301848,0,3144.543078301848
2004,21720,900,3144.543078301848,0,0,3144.543078301848
2004,21720,930,3144.543078301848,0,0,3144.543078301848
2004,21740,80,0,0,3408.8809574653274,3408.8809574653274
2004,21740,120,0,0,8631.888316143146,8631.888316143146
2004,21740,130,0,0,8631.888316143146,8631.888316143146
2004,21740,140,0,0,8631.888316143146,8631.888316143146
2004,21740,280,4455.060302585603,0,0,4455.060302585603
2004,21740,290,0,4455.060302585603,0,4455.060302585603
2004,21740,310,4446.2326734271655,0,0,4446.2326734271655
2004,21740,350,4455.060302585603,0,0,4455.060302585603
2004,21740,360,4446.2326734271655,12558.053883259827,0,17004.28655668699
2004,21740,380,24629.87115193923,4455.060302585603,0,29084.931454524834
2004,21740,390,18182.782542373825,201734.94164651696,0,219917.72418889077
2004,21740,400,45662.04859402015,95199.68812467079,0,140861.73671869093
2004,21740,410,497440.4243733358,110930.47945756643,0,608370.9038309022
2004,21740,420,1051629.6131346992,913448.7100323172,0,1965078.3231670165
2004,21740,430,501548.17844285903,836261.291132966,0,1337809.4695758251
2004,21740,440,1032722.519737601,645117.4809794568,0,1677840.0007170578
2004,21740,450,930084.0008726422,1394205.2327349219,0,2324289.233607564
2004,21740,460,1620289.6721157187,2275155.036017521,0,3895444.7081332398
2004,21740,470,1019104.4002576772,2449050.9542263392,0,3468155.3544840165
2004,21740,480,1496450.2614557373,2803005.0651823585,0,4299455.326638096
2004,21740,490,1277416.209138973,4356153.503699951,0,5633569.712838923
2004,21740,500,956179.1939668148,1594157.071140365,0,2550336.2651071795
2004,21740,510,816167.2188306913,2267683.445268775,0,3083850.664099466
2004,21740,520,779740.3348658839,3477461.3250009534,0,4257201.659866837
2004,21740,530,1002897.9302549838,3117118.114470212,0,4120016.044725196
2004,21740,540,785286.1736909219,2775734.929274289,0,3561021.102965211
2004,21740,550,509819.64432148315,2576685.998109832,0,3086505.642431315
2004,21740,560,568181.4683810405,1864812.3609589257,0,2432993.829339966
2004,21740,570,325403.88522047695,2012461.8518305044,0,2337865.7370509813
2004,21740,580,331676.1022772274,1675173.940384489,0,2006850.0426617162
2004,21740,590,177265.6879170614,1229610.3041277796,0,1406875.992044841
2004,21740,600,144142.07119648266,953983.4377600213,0,1098125.5089565038
2004,21740,610,137665.51542067397,1179496.6600783889,0,1317162.1754990628
2004,21740,620,94468.27276688746,1043711.2257610974,0,1138179.4985279848
2004,21740,630,84996.84702467891,946890.6840123628,0,1031887.5310370418
2004,21740,640,23110.501634076223,632246.691131298,0,655357.1927653742
2004,21740,650,10444.394802827665,559208.4217435905,0,569652.8165464181
2004,21740,660,14637.768547435837,338455.42352499167,0,353093.1920724275
2004,21740,670,0,250510.93282018008,0,250510.93282018008
2004,21740,680,0,119900.00111303308,0,119900.00111303308
2004,21740,690,0,73853.91522283525,0,73853.91522283525
2004,21740,700,0,28784.79702957412,0,28784.79702957412
2004,21740,710,4663.35003077054,67729.17447652384,0,72392.52450729438
2004,21740,720,0,8217.236116670558,0,8217.236116670558
2004,21740,750,0,3935.0987194687746,0,3935.0987194687746
2004,21740,760,0,6306.293222106804,0,6306.293222106804
2004,30060,100,0,4455.060302585603,8003.196357844087,12458.25666042969
2004,30060,110,4455.060302585603,0,0,4455.060302585603
2004,30060,120,7865.773625061808,25287.658196335346,12675.232418406356,45828.66423980351
2004,30060,130,25287.658196335346,0,0,25287.658196335346
2004,30060,140,20832.597893749742,0,0,20832.597893749742
2004,30060,150,20099.49377899927,0,0,20099.49377899927
2004,30060,160,0,20832.597893749742,0,20832.597893749742
2004,30060,170,48385.18968462073,12096.297421155183,0,60481.487105775916
2004,30060,180,0,25287.658196335346,0,25287.658196335346
2004,30060,190,28417.672315112482,12096.297421155183,0,40513.96973626767
2004,30060,200,48385.18968462073,0,0,48385.18968462073
2004,30060,210,68028.88413412002,0,4618.818226551843,72647.70236067186
2004,30060,220,81922.34842337712,80532.02208543396,0,162454.37050881106
2004,30060,230,16321.374893957302,75607.89930868993,0,91929.27420264723
2004,30060,240,130807.38190690428,229932.33694854876,0,360739.7188554531
2004,30060,250,208814.19360029313,250591.70903903185,0,459405.902639325
2004,30060,260,334303.5939456803,357207.18793375517,0,691510.7818794355
2004,30060,270,293510.47960462346,423584.266626799,0,717094.7462314225
2004,30060,280,298810.75792365347,402069.5707977382,0,700880.3287213916
2004,30060,290,247462.12149312586,95964.39890850142,0,343426.52040162723
2004,30060,300,317682.5925060176,143649.38902763237,0,461331.98153364996
2004,30060,310,365561.83130598575,462214.1825749386,0,827776.0138809243
2004,30060,320,1028987.270933528,308866.1731308869,0,1337853.4440644148
2004,30060,330,1230171.0870962597,523590.32904778456,0,1753761.4161440444
2004,30060,340,3810214.1513196207,912428.2844728756,0,4722642.435792496
2004,30060,350,5154345.208142728,1709911.080953303,0,6864256.289096031
2004,30060,360,10266145.287603479,2859859.286366108,0,13126004.573969586
2004,30060,370,9532940.806042166,5346386.2621587105,0,14879327.068200877
2004,30060,380,9717104.349945515,5457410.213965469,0,15174514.563910985
2004,30060,390,9273041.899992933,5621645.889232043,3488.9170380730993,14898176.706263049
2004,30060,400,7357453.847336089,5606787.413004191,0,12964241.26034028
2004,30060,410,3981568.670427211,8734999.011502663,0,12716567.681929873
2004,30060,420,1900158.4582406844,8549940.56113256,0,10450099.019373244
2004,30060,430,802536.6167416094,6441012.821426619,0,7243549.438168229
2004,30060,440,95901.12634262115,3374032.064247051,0,3469933.190589672
2004,30060,450,48693.78394100581,2167512.097108831,0,2216205.881049837
2004,30060,460,0,1313347.0698591447,0,1313347.0698591447
2004,30060,470,3781.0970654301673,249015.20490836914,0,252796.3019737993
2004,30060,480,0,157807.99007200034,0,157807.99007200034
2004,30060,490,0,3159.175318121523,0,3159.175318121523
2008,10110,220,0,17518.434974394113,0,17518.434974394113
2008,10110,250,10614.48913123729,3623.438415404361,0,14237.927546641651
2008,10110,270,0,43452.98070694951,0,43452.98070694951
2008,10110,280,106432.33566863657,28065.428404309736,0,134497.7640729463
2008,10110,290,21446.315303862055,11901.39113585002,0,33347.70643971208
2008,10110,300,27657.467923774522,29419.826110244136,0,57077.29403401866
2008,10110,310,98925.30074517602,36393.37245752696,0,135318.67320270298
2008,10110,320,85288.92684591042,210449.42115581624,0,295738.34800172667
2008,10110,330,164063.52666439174,106265.56585891946,0,270329.0925233112
2008,10110,340,540371.8650683076,227885.13489610987,0,768256.9999644174
2008,10110,350,667051.8269235188,580570.3368327386,0,1247622.1637562574
2008,10110,360,1048494.3506915017,913309.570281842,0,1961803.9209733438
2008,10110,370,951936.608068619,1105483.7006172328,0,2057420.308685852
2008,10110,380,1235707.633392166,2059045.4589647346,0,3294753.0923569007
2008,10110,390,1253485.3678687238,2349978.618483368,0,3603463.986352091
2008,10110,400,1173623.4055986807,2612052.0444799345,0,3785675.450078615
2008,10110,410,1144078.314887117,2102981.2997933105,0,3247059.614680427
2008,10110,420,876232.3326978291,2524293.7978866408,0,3400526.1305844695
2008,10110,430,1130837.3639245878,2577982.119239211,0,3708819.483163799
2008,10110,440,655925.4530360502,2913731.586542425,0,3569657.0395784755
2008,10110,450,509461.75020561967,3034476.944755135,0,3543938.694960755
2008,10110,460,264413.32745373884,3287547.3866377273,0,3551960.7140914663
2008,10110,470,265878.2273707712,3611443.1964731254,0,3877321.4238438965
2008,10110,480,146365.30180012228,3629286.453229289,0,3775651.755029411
2008,10110,490,155347.0100529392,2950969.756855847,0,3106316.766908786
2008,10110,500,91818.52100816225,2377901.6882424178,0,2469720.20925058
2008,10110,510,65002.55918951476,1988915.7818337965,0,2053918.3410233113
2008,10110,520,56962.699731297565,1543364.0658393195,0,1600326.765570617
2008,10110,530,24407.6425084877,1491808.6941346466,0,1516216.3366431342
2008,10110,540,11368.907332284547,1549086.054527173,0,1560454.9618594577
2008,10110,550,7439.173930622594,1093548.3429050953,0,1100987.516835718
2008,10110,560,3841.4628565152125,1158746.8805937115,0,1162588.3434502266
2008,10110,570,4363.704479282602,916831.250392121,0,921194.9548714036
2008,10110,580,3830.4635290195974,912540.2503141551,0,916370.7138431747
2008,10110,590,11655.514138246037,634130.1413385185,0,645785.6554767645
2008,10110,600,4335.6948599623265,721842.9894643747,0,726178.684324337
2008,10110,610,0,651052.8206052586,0,651052.8206052586
2008,10110,620,0,468831.6210678701,0,468831.6210678701
2008,10110,630,7852.425398397627,518443.5359677896,0,526295.9613661872
2008,10110,640,0,359369.0217150639,0,359369.0217150639
2008,10110,650,3896.854148403547,438849.7767580039,0,442746.6309064075
2008,10110,660,0,281737.2037626135,0,281737.2037626135
2008,10110,670,3678.8538299040943,286357.71659172355,0,290036.57042162766
2008,10110,680,0,257540.4373997926,0,257540.4373997926
2008,10110,690,0,180736.13711706578,0,180736.13711706578
2008,10110,700,0,190996.13352935188,0,190996.13352935188
2008,10110,710,0,171626.85532777788,0,171626.85532777788
2008,10110,720,0,117159.09464021312,0,117159.09464021312
2008,10110,730,0,136861.5688451197,0,136861.5688451197
2008,10110,740,0,80591.6597838078,0,80591.6597838078
2008,10110,750,0,63585.85264316219,0,63585.85264316219
2008,10110,760,0,71984.16295439737,0,71984.16295439737
2008,10110,770,0,19316.956510917666,0,19316.956510917666
2008,10110,780,0,21393.67146180189,0,21393.67146180189
2008,10110,790,0,19761.52753105597,0,19761.52753105597
2008,10110,800,0,27804.932516808087,0,27804.932516808087
2008,10110,810,0,27093.92659691896,0,27093.92659691896
2008,10110,830,0,17313.02155417607,0,17313.02155417607
2008,10112,200,4386.595507492425,0,0,4386.595507492425
2008,10112,210,3661.873937335833,0,0,3661.873937335833
2008,10112,220,0,7825.630418138091,0,7825.630418138091
2008,10112,260,0,3678.8538299040943,0,3678.8538299040943
2008,10112,270,3698.954492989183,0,0,3698.954492989183
2008,10112,280,0,3678.8538299040943,0,3678.8538299040943
2008,10112,290,15500.523552309514,0,0,15500.523552309514
2008,10112,300,24902.360380054928,3660.792084846809,0,28563.152464901737
2008,10112,310,31290.00552737324,0,0,31290.00552737324
2008,10112,320,67710.5448735795,15406.724505660968,0,83117.26937924048
2008,10112,330,115110.12482151459,13421.106168968343,0,128531.23099048293
2008,10112,340,220174.64924363332,70860.0894743245,0,291034.7387179578
2008,10112,350,314107.4899143519,101908.63417443365,0,416016.12408878555
2008,10112,360,332940.2527813214,118214.8310822459,0,451155.08386356727
2008,10112,370,641315.0979991455,198719.07666011396,0,840034.1746592594
2008,10112,380,619315.0860920129,216125.92457344162,0,835441.0106654546
2008,10112,390,767412.8362437694,202407.10392958872,0,969819.9401733582
2008,10112,400,1001313.3729649532,412028.96271276305,0,1413342.3356777162
2008,10112,410,1170962.0151689746,453911.49738663423,0,1624873.5125556088
2008,10112,420,1100410.9282882009,496724.3663984727,0,1597135.2946866734
2008,10112,430,766825.8543782833,473303.6796714688,0,1240129.5340497522
2008,10112,440,505504.0906522911,337102.6563925742,0,842606.7470448653
2008,10112,450,538533.092019952,306617.2963215263,0,845150.3883414783
2008,10112,460,450584.4013017194,284477.20406659215,0,735061.6053683116
2008,10112,470,536835.0849700185,278570.86015621875,0,815405.9451262373
2008,10112,480,342340.15429423656,191491.15902896295,0,533831.3133231995
2008,10112,490,472785.6357719507,188500.3958308765,0,661286.0316028271
2008,10112,500,486590.15004447754,190570.5974092309,0,677160.7474537084
2008,10112,510,523553.72306460724,144794.55704699145,0,668348.2801115987
2008,10112,520,383577.5732194742,194078.39055778572,0,577655.9637772598
2008,10112,530,468284.5227639634,118467.78846565602,0,586752.3112296193
2008,10112,540,233651.18595058718,143896.51374010238,0,377547.69969068957
2008,10112,550,284753.0259719924,153541.89632330535,0,438294.9222952977
2008,10112,560,197890.73087729377,97510.20597955999,0,295400.9368568538
2008,10112,570,220331.78610212923,169187.28553159803,0,389519.07163372723
2008,10112,580,210762.19233771498,127093.95101387426,0,337856.1433515893
2008,10112,590,119294.01325589063,177698.40459881545,0,296992.4178547061
2008,10112,600,86731.26109952414,93791.56433040989,0,180522.82542993402
2008,10112,610,59207.94127070477,121806.11404876369,0,181014.05531946843
2008,10112,620,62264.9958623602,91803.55179593817,0,154068.54765829837
2008,10112,630,29795.53622560002,109817.21335173356,0,139612.74957733357
2008,10112,640,6714.4220311832405,64861.935141724825,0,71576.35717290806
2008,10112,650,13389.303286086222,97385.08272238266,0,110774.38600846888
2008,10112,660,3729.094972367118,126492.52958946963,0,130221.62456183675
2008,10112,670,0,78990.24786914462,0,78990.24786914462
2008,10112,680,0,130097.93277486213,0,130097.93277486213
2008,10112,690,0,106803.0763629384,0,106803.0763629384
2008,10112,700,0,102841.07829574938,0,102841.07829574938
2008,10112,710,0,124140.01032153939,0,124140.01032153939
2008,10112,720,3911.7790749351593,89762.83641919123,0,93674.61549412638
2008,10112,730,3638.0975961720355,73828.09635634621,0,77466.19395251824
2008,10112,740,3638.0975961720355,71916.08563141647,0,75554.1832275885
